id,name,geometry,buildstart,opening,closure,city_id
7431,Saint-Mihiel,POINT(-1.5534239 47.2233118),,1994,999999,265
7405,Jamet,POINT(-1.6030623 47.2100469),1981,1985,2000,265
7416,Romanet,POINT(-1.6090278 47.2116828),,2000,999999,265
7407,Mendès France - Bellevue,POINT(-1.6115233 47.2087383),1981,1985,999999,265
7409,Romain Rolland,POINT(-1.6097724 47.2066579),,2000,999999,265
7425,Tourmaline,POINT(-1.6326555 47.2214339),,2000,999999,265
7412,Lauriers,POINT(-1.6049684 47.2047949),,2000,999999,265
8121,Shibuya-ekimae,POINT(139.702847115278 35.6586444670915),1921,1921,1969,114
7420,Neruda,POINT(-1.6137088 47.2176442),,2000,999999,265
7421,Frachon,POINT(-1.6205809 47.2190736),,2000,999999,265
7436,Motte Rouge,POINT(-1.5541112 47.2278199),,1994,999999,265
7427,François Mitterrand,POINT(-1.6382404 47.2220783),,2000,999999,265
7417,Tertre,POINT(-1.6081559 47.2145715),,2000,999999,265
8122,Namikibashi,POINT(139.705937238708 35.6557519749905),1921,1921,1969,114
7429,Place du Cirque,POINT(-1.5570584 47.216823),,1992,999999,265
7433,Place du Cirque,POINT(-1.557018 47.2168328),,1992,999999,265
8123,Higashi-nichome,POINT(139.708689735334 35.653234269906),1921,1921,1969,114
7437,Saint-Félix,POINT(-1.5565791 47.2313874),,1994,999999,265
8124,Shibuyabashi,POINT(139.711161187766 35.6491002792132),1921,1921,1969,114
4794,Yoyogi,POINT(139.702298569032 35.6839251896395),1906,1906,999999,114
7411,Lauriers,POINT(-1.6050016 47.2047466),,2000,999999,265
7428,François Mitterrand,POINT(-1.6382339 47.2221129),,2000,999999,265
7414,Jean Moulin,POINT(-1.6002711 47.2069704),,2000,999999,265
7423,Schœlcher,POINT(-1.6280205 47.2205559),,2000,999999,265
7418,Tertre,POINT(-1.6081158 47.2145942),,2000,999999,265
7415,Romanet,POINT(-1.6090651 47.2116944),,2000,999999,265
8128,Nishi-Shinbashi-itchome,POINT(139.754519700179 35.6686115913467),1909,1909,1967,114
7432,Cinquante Otages,POINT(-1.5557777 47.2199823),,1992,999999,265
7419,Neruda,POINT(-1.6137243 47.2176187),,2000,999999,265
8130,Toranomon,POINT(139.749068382276 35.6704290438075),1909,1909,1967,114
7422,Frachon,POINT(-1.620567 47.2191005),,2000,999999,265
8133,Tameike,POINT(139.743456683095 35.6707294650569),1925,1925,1967,114
7430,Cinquante Otages,POINT(-1.5558123 47.2200009),,1992,999999,265
7434,Saint-Mihiel,POINT(-1.5533813 47.2233138),,1994,999999,265
7426,Tourmaline,POINT(-1.6326468 47.2214632),,2000,999999,265
7446,Facultés,POINT(-1.5552061 47.2457374),,1994,999999,265
8141,Tengenjibashi,POINT(139.722853581188 35.6483969644699),1906,1906,1969,114
7435,Motte Rouge,POINT(-1.5541378 47.2278446),,1994,999999,265
7442,Recteur Schmitt,POINT(-1.5528849 47.2520393),,1994,999999,265
7444,Boissière,POINT(-1.565855 47.255098),,1994,999999,265
7440,Facultés,POINT(-1.5552345 47.245761),,1994,999999,265
7438,Michelet Sciences,POINT(-1.5566101 47.2351732),,1994,999999,265
3489,Hamburgo,POINT(-99.1627302505172 19.4293244814502),2016,2017,999999,78
7449,Recteur Schmitt,POINT(-1.5528665 47.2520596),,1994,999999,265
7445,Bourgeonnière,POINT(-1.5597979 47.2532522),,1994,999999,265
7443,Bourgeonnière,POINT(-1.559808 47.253192),,1994,999999,265
7456,Le Cardo,POINT(-1.5842318 47.2618076),,1994,999999,265
6565,Sargento Cabral,POINT(-58.6955274217088 -34.5367704714183),1974,1974,999999,1
7460,Orvault Grand Val,POINT(-1.5921889 47.261861),,1994,999999,265
6532,Federico Lacroze,POINT(-58.4556594278142 -34.5867685922151),1886,1888,999999,1
7452,Boissière,POINT(-1.5659419 47.2550907),,1994,999999,265
7447,Michelet Sciences,POINT(-1.5565715 47.2351724),,1994,999999,265
7439,Morrhonnière Petit Port,POINT(-1.5564799 47.2414965),,1994,999999,265
7451,École Centrale Audencia,POINT(-1.5512162 47.2486403),,1994,999999,265
7441,École Centrale Audencia,POINT(-1.5512448 47.2486526),,1994,999999,265
8057,Belgrano C,POINT(-58.4500314223368 -34.5581561646486),1857,1862,999999,1
7458,Chêne des Anglais,POINT(-1.573276 47.2614401),,1994,999999,265
7462,Santos Dumont,POINT(-1.5681223 47.2594852),,1994,999999,265
7454,Chêne des Anglais,POINT(-1.5732797 47.2614112),,1994,999999,265
8144,Corrientes,POINT(-58.3673676541327 -34.602570491013),2007,2007,2012,1
4772,Liberté,POINT(2.40620284224696 48.8264029064346),,1942,999999,95
8616,Farmdale,POINT(-118.3466525 34.0239896),0,0,999999,189
8612,Expo/Western,POINT(-118.3076978 34.0183003),0,0,999999,189
7457,Orvault Grand Val,POINT(-1.5921998 47.2618298),,1994,999999,265
7450,Saint-Félix,POINT(-1.5564919 47.2313874),,1994,999999,265
7448,Morrhonnière Petit Port,POINT(-1.5564439 47.2414944),,1994,999999,265
7455,René Cassin,POINT(-1.5761902 47.2642009),1994,1994,999999,265
7453,Santos Dumont,POINT(-1.5681639 47.2594664),,1994,999999,265
8142,Retiro,POINT(-58.3754401502312 -34.5921495127512),1857,1862,1915,1
8143,Córdoba,POINT(-58.3682279980778 -34.5984774465247),2007,2007,2012,1
7461,René Cassin,POINT(-1.5761958 47.2642295),,1994,999999,265
7459,Le Cardo,POINT(-1.5842579 47.2618281),,1994,999999,265
8614,Expo/Crenshaw,POINT(-118.3340604 34.0223659),0,0,999999,189
8145,Belgrano,POINT(-58.3664025887238 -34.6114535589662),2007,2007,2012,1
8608,Jefferson / USC,POINT(-118.278233 34.0219842),0,0,999999,189
8610,Expo/Vermont,POINT(-118.2906791 34.0182194),0,0,999999,189
8618,Expo Park/USC,POINT(-118.2854611 34.0182155),0,0,999999,189
8938,Govan,POINT(-4.31060068900416 55.8622372056247),1891,1896,999999,48
8620,Expo/La Brea,POINT(-118.3549711 34.024749),0,0,999999,189
8622,La Cienega/Jefferson,POINT(-118.3718972 34.0262988),0,0,999999,189
8624,Culver City,POINT(-118.3886171 34.0278145),0,0,999999,189
8626,Palms,POINT(-118.4039883 34.0292512),0,0,999999,189
8628,Westwood/Rancho Park,POINT(-118.4247698 34.036821),0,0,999999,189
8950,Hillhead,POINT(-4.29365302426916 55.8751749793542),1891,1896,999999,48
8951,Kelvinhall,POINT(-4.29991054986081 55.8709837443197),1891,1896,999999,48
3589,Matiko,POINT(-2.92531635255131 43.268986338795),2011,2017,999999,258
7463,Bretagne,POINT(-1.5584045 47.2172282),,2000,999999,265
7487,Bignon,POINT(-1.5978674 47.2492395),,2009,999999,265
7465,Jean Jaurès,POINT(-1.5603488 47.2186059),,2000,999999,265
7475,Alexandre Vincent Sainte-Thérèse,POINT(-1.577599 47.2328526),,2000,999999,265
7468,Viarme-Talensac,POINT(-1.5626702 47.2213549),,2000,999999,265
7469,Poitou,POINT(-1.5654719 47.2242474),,2000,999999,265
7482,Plaisance,POINT(-1.5912789 47.240168),,2000,999999,265
7472,Félix Faure,POINT(-1.5695865 47.2270997),,2000,999999,265
7478,Longchamp,POINT(-1.582405 47.2349843),,2000,999999,265
7499,Tsuruma,POINT(139.451023499746 35.4898974735613),1928,1929,999999,114
7473,Rond-Point de Vannes,POINT(-1.5727424 47.2299239),,2000,999999,265
7484,Ferrière,POINT(-1.5916305 47.2432435),,2009,999999,265
7485,Jean Rostand,POINT(-1.5938701 47.2460344),,2009,999999,265
7492,Marcel Paul,POINT(-1.616285 47.2459428),,2009,999999,265
7490,Orvault Morlière,POINT(-1.6033047 47.2469703),,2009,999999,265
7479,Beauséjour,POINT(-1.5871848 47.2382112),2000,2000,999999,265
7494,Marcel Paul,POINT(-1.6163266 47.2458998),,2009,999999,265
7496,Higashi-Rinkan,POINT(139.439092355635 35.5202041285718),1928,1929,999999,114
7495,Sagami-Ono,POINT(139.437492886243 35.5318096834125),1938,1938,999999,114
7498,Minami-Rinkan,POINT(139.448358305726 35.4949969570899),1928,1929,999999,114
7497,Chuo-Rinkan,POINT(139.444125939411 35.507450073109),1928,1929,999999,114
7500,Yamato,POINT(139.461429590609 35.4698898539724),1928,1929,999999,114
7501,Sakuragaoka,POINT(139.46578813845 35.4505954974972),1952,1952,999999,114
7502,Koza-Shibuya,POINT(139.464703471165 35.4318550384445),1928,1929,999999,114
7503,Chogo,POINT(139.465475732877 35.4125313443595),1928,1929,999999,114
7504,Shonandai,POINT(139.466588040217 35.3963271903773),1966,1966,999999,114
7505,Mutsuai-Nichidaimae,POINT(139.4706505387 35.3841237357967),1928,1929,999999,114
7506,Zengyo,POINT(139.473274337516 35.3629223723856),1960,1960,999999,114
8146,Independencia,POINT(-58.3659809718973 -34.6165716151889),2007,2007,2012,1
7464,Jean Jaurès,POINT(-1.5603807 47.2185819),,2000,999999,265
7476,Alexandre Vincent Sainte-Thérèse,POINT(-1.5776192 47.2328325),,2000,999999,265
7466,Bretagne,POINT(-1.5583768 47.2172528),,2000,999999,265
7467,Viarme-Talensac,POINT(-1.5626962 47.2213408),,2000,999999,265
7470,Poitou,POINT(-1.5653863 47.2242675),,2000,999999,265
7477,Longchamp,POINT(-1.5823534 47.2350364),,2000,999999,265
7471,Félix Faure,POINT(-1.5695179 47.227138),,2000,999999,265
8609,Jefferson / USC,POINT(-118.2780229 34.0222472),0,0,999999,189
8611,Expo/Vermont,POINT(-118.2926806 34.0182745),0,0,999999,189
7481,Plaisance,POINT(-1.5912553 47.2401825),,2000,999999,265
7491,Sillon de Bretagne,POINT(-1.6086468 47.2456093),,2009,999999,265
7480,Beauséjour,POINT(-1.5872074 47.2381886),,2000,999999,265
7483,Ferrière,POINT(-1.5915449 47.2432175),,2009,999999,265
8613,Expo/Western,POINT(-118.3101452 34.0183737),0,0,999999,189
7489,Orvault Morlière,POINT(-1.6033359 47.2469937),,2009,999999,265
7488,Bignon,POINT(-1.5979004 47.2492193),,2009,999999,265
7486,Jean Rostand,POINT(-1.5939497 47.2460454),,2009,999999,265
7474,Rond-Point de Vannes,POINT(-1.5728681 47.2299459),,2000,999999,265
7493,Sillon de Bretagne,POINT(-1.6086233 47.2455819),,2009,999999,265
8939,Ibrox,POINT(-4.30490580505983 55.8547395986134),1896,1896,999999,48
8940,Cessnock,POINT(-4.29402635865833 55.8520823634404),1891,1896,999999,48
7507,Fujisawa-Hommachi,POINT(139.475989221924 35.3480981814864),1928,1929,999999,114
7508,Fujisawa,POINT(139.486415580674 35.3386270750491),1928,1929,999999,114
8619,Expo Park/USC,POINT(-118.2859849 34.0182529),0,0,999999,189
7509,Hon-Kugenuma,POINT(139.47511075517 35.3308384382846),1929,1929,999999,114
8635,Downtown Santa Monica,POINT(-118.4914505 34.0140598),0,0,999999,189
7510,Kugenuma-Kaigan,POINT(139.47117334811 35.3208245509565),1929,1929,999999,114
7511,Katase-Enoshima,POINT(139.483429037582 35.3088784255235),1929,1929,999999,114
8147,Tigre C,POINT(-58.579867877898 -34.4214041010126),1857,1865,1996,1
8150,Virreyes,POINT(-58.5514900930702 -34.4500818273852),1938,1938,999999,1
8637,17th Street/Santa Monica College,POINT(-118.4804134 34.0231782),0,0,999999,189
8152,Beccar,POINT(-58.5263684764955 -34.4609167196925),1933,1933,999999,1
8154,Acassuso,POINT(-58.5038612320631 -34.4799663835166),1933,1933,999999,1
8631,Westwood/Rancho Park,POINT(-118.4244022 34.0368073),0,0,999999,189
8156,La Lucila,POINT(-58.488582791984 -34.4975023720752),1933,1933,999999,1
8639,26th Street/Bergamot,POINT(-118.4690182 34.0280103),0,0,999999,189
8159,Rivadavia,POINT(-58.4681787929528 -34.5361765615842),1857,1863,999999,1
8161,Recoleta,POINT(-58.3883369320357 -34.5820439913615),1857,1862,1916,1
8627,Palms,POINT(-118.4045106 34.0293888),0,0,999999,189
92,Las Heras,POINT(-58.3972416800727 -34.5874921775375),2012,2015,,1
8615,Farmdale,POINT(-118.3455652 34.0239274),0,0,999999,189
8617,Expo/Crenshaw,POINT(-118.3361148 34.0226892),0,0,999999,189
8633,Expo/Bundy,POINT(-118.453126 34.0317123),0,0,999999,189
8625,Culver City,POINT(-118.3892187 34.0279557),0,0,999999,189
8643,7th Street/Metro Center,POINT(-118.2586794 34.048747),0,0,999999,189
8629,Expo/Sepulveda,POINT(-118.4339878 34.0354021),0,0,999999,189
8623,La Cienega/Jefferson,POINT(-118.3722311 34.0264124),0,0,999999,189
8621,Expo/La Brea,POINT(-118.3553959 34.0248791),0,0,999999,189
8645,Union Station,POINT(-118.2349498 34.0563206),0,0,999999,189
8647,"",POINT(-118.2511643 34.0495119),0,0,999999,189
8641,Civic Center/Grand Park,POINT(-118.2460654 34.0550545),0,0,999999,189
8649,Vermont/Santa Monica,POINT(-118.2917024 34.0908334),0,0,999999,189
8941,Kinning Park,POINT(-4.28783333940814 55.8504462899079),1891,1896,999999,48
8945,St Enoch,POINT(-4.25534818955379 55.8572604644128),1891,1896,999999,48
8946,Buchanan Street,POINT(-4.25342278360034 55.862392753124),1891,1896,999999,48
3646,Plentzia,POINT(-2.94641359531275 43.4014702833477),2014,2017,999999,258
7531,Gare de Pont-Rousseau,POINT(-1.5490435 47.1929443),,2007,999999,265
7512,Minatomirai,POINT(139.632219158636 35.458075349299),1992,2004,999999,114
7514,Shin-Takashima,POINT(139.626590092797 35.4620052265705),1995,2004,999999,114
7516,Nihon-odori,POINT(139.642640734405 35.4467721317236),1992,2004,999999,114
7519,Neustrie,POINT(-1.5927838 47.1772888),,2007,999999,265
7538,Pont-Rousseau Martyrs,POINT(-1.5482973 47.1918898),0,0,999999,265
7521,Les Couëts,POINT(-1.5864833 47.1807902),,2007,999999,265
7540,Pont-Rousseau Martyrs,POINT(-1.5482761 47.1918639),0,0,999999,265
7525,Trocardière,POINT(-1.5700377 47.1832467),,2007,999999,265
7530,Gare de Pont-Rousseau,POINT(-1.5490347 47.19297),,2007,999999,265
7527,Trocardière,POINT(-1.57003766495598 47.1832470199207),,1994,2007,265
7523,Grande Ouche,POINT(-1.5794788 47.1813519),,2007,999999,265
7529,Gare de Pont-Rousseau,POINT(-1.5490143 47.1930311),,2007,999999,265
7539,8 Mai,POINT(-1.5515294 47.1893905),0,0,999999,265
7541,8 Mai,POINT(-1.5514936 47.1893709),0,0,999999,265
7542,Pirmil,POINT(-1.5427621 47.1962006),,1992,999999,265
7549,Wattignies,POINT(-1.5464695 47.2039729),,1992,999999,265
7543,Pirmil,POINT(-1.5427418 47.1961681),,1992,999999,265
7533,Hôtel-Dieu,POINT(-1.553317 47.2118608),,1992,999999,265
7550,Abiko,POINT(140.010806114037 35.8728390364873),1901,1901,999999,114
7551,Higshi-Abiko,POINT(140.047660996136 35.8690073688192),1950,1950,999999,114
7552,Kohoku,POINT(140.077780872572 35.8671983012447),1901,1901,999999,114
7553,Araki,POINT(140.106966384659 35.8624055780974),1958,1958,999999,114
7554,Fusa,POINT(140.133129823182 35.848994581209),1901,1901,999999,114
3653,Las Arenas,POINT(-3.01029859516476 43.3269395367773),0,1887,1995,258
8148,Carupá,POINT(-58.5684061884448 -34.4367530992523),1857,1865,999999,1
7535,Commerce,POINT(-1.5559482 47.2146437),,1992,999999,265
7513,Yokohama,POINT(139.622540254859 35.4663551366067),1995,2004,999999,114
7528,Trocardière,POINT(-1.57000269023558 47.1831832446309),,1994,2007,265
7515,Bashamichi,POINT(139.635362620298 35.4506050457797),1992,2004,999999,114
7524,Grande Ouche,POINT(-1.579476 47.1813195),,2007,999999,265
7517,Motomachi-Chukagai,POINT(139.650243462649 35.4425968589353),1992,2004,999999,114
7518,Sakura,POINT(140.226173043473 35.7097586306239),1897,1897,999999,114
7520,Neustrie,POINT(-1.5927654 47.1772626),,2007,999999,265
7537,Hôtel-Dieu,POINT(-1.5532795 47.2118736),,1992,999999,265
7522,Les Couëts,POINT(-1.5864471 47.1807296),,2007,999999,265
7534,Commerce,POINT(-1.5557642 47.2143743),2000,2000,999999,265
7526,Trocardière,POINT(-1.5700035 47.1831824),,2007,999999,265
3706,Romanet,POINT(-1.60867691510462 47.2106950846272),1981,1985,2000,265
7532,Aimé Delrue,POINT(-1.5502759 47.2091247),,1992,999999,265
7545,Vincent Gâche,POINT(-1.5483321 47.2064976),,1992,999999,265
7555,Kioroshi,POINT(140.148328621033 35.8388729740621),1901,1901,999999,114
7544,Mangin,POINT(-1.5451031 47.2017387),,1992,999999,265
7546,Wattignies,POINT(-1.5465108 47.2039569),,1992,999999,265
7547,Mangin,POINT(-1.5450604 47.201749),,1992,999999,265
7548,Vincent Gâche,POINT(-1.5482949 47.2065144),,1992,999999,265
7536,Aimé Delrue,POINT(-1.5502372 47.2091452),,1992,999999,265
7556,Kobayashi,POINT(140.193317456491 35.8306778969001),1901,1901,999999,114
7557,Ajiki,POINT(140.24216319287 35.8357960418869),1901,1901,999999,114
7558,Shimosa-Manzaki,POINT(140.277842778038 35.8076088506631),1901,1901,999999,114
7559,Narita,POINT(140.314104418862 35.7778883195293),1897,1897,999999,114
7560,Shisui,POINT(140.275258971511 35.7318037950254),1897,1897,999999,114
7561,Higashi-Monzen,POINT(139.734357177581 35.5365705449168),1944,1944,999999,114
8634,Downtown Santa Monica,POINT(-118.4913716 34.0140227),0,0,999999,189
7562,Sangyodoro,POINT(139.740453600484 35.5366011680592),1944,1944,999999,114
3794,Sengakuji,POINT(139.739392886423 35.6376735367537),1964,1968,999999,114
7563,Kojimashinden,POINT(139.748022688233 35.5347384488194),1944,1944,999999,114
7564,Shiohama,POINT(139.747294046027 35.5252396535206),1944,1944,1970,114
7565,Iriezaki,POINT(139.738480126699 35.5174591705049),1944,1944,1952,114
7566,Sakuramoto,POINT(139.730982211948 35.5223996976377),1944,1944,1952,114
8149,San Fernando,POINT(-58.5586495833894 -34.4443227455541),1857,1864,999999,1
7568,Onda,POINT(139.492296672369 35.545597278685),2000,2000,999999,114
7570,Kuzumi,POINT(140.338891858109 35.8322743975279),1902,1902,999999,114
8636,17th Street/Santa Monica College,POINT(-118.4803522 34.0231296),0,0,999999,189
7582,Izumi-chuo,POINT(139.487239465964 35.415216561052),1990,1990,999999,114
8151,Victoria,POINT(-58.5409185132929 -34.4561753593149),1891,1891,999999,1
7583,Shonandai,POINT(139.466686358219 35.396420814389),1999,1999,999999,114
7584,Futamatagawa,POINT(139.532443272151 35.4633206013854),1976,1976,999999,114
7585,Minami-Makigahara,POINT(139.526407063215 35.452362004453),1976,1976,999999,114
8153,San Isidro,POINT(-58.5139363731312 -34.4716291326955),1857,1864,999999,1
7586,Ryokuen-toshi,POINT(139.521741647069 35.4394231744518),1976,1976,999999,114
7587,Yayoidai,POINT(139.506356536427 35.4299003623793),1976,1976,999999,114
7588,Yumegaoka,POINT(139.482412112014 35.4057270377358),1999,1999,999999,114
8155,Martínez,POINT(-58.4971855813694 -34.4879898423424),1871,1871,999999,1
8638,26th Street/Bergamot,POINT(-118.4692794 34.0279632),0,0,999999,189
7589,Hiranumabashi,POINT(139.61625051144 35.4596649217415),1931,1931,999999,114
8157,Olivos,POINT(-58.4803395900503 -34.5084101603165),1857,1864,999999,1
7594,Hoshikawa,POINT(139.594872198403 35.4588489856754),1927,1927,999999,114
8648,Vermont/Beverly,POINT(-118.291742 34.0763482),0,0,999999,189
8158,Vicente López,POINT(-58.4731378893637 -34.5240267651812),1857,1864,999999,1
8630,Expo/Sepulveda,POINT(-118.4344997 34.0354266),0,0,999999,189
8160,Núñez,POINT(-58.4626873693392 -34.5485920038733),1873,1873,999999,1
8632,Expo/Bundy,POINT(-118.4527184 34.0316922),0,0,999999,189
8162,Palermo,POINT(-58.4200203281311 -34.5662887422219),1857,1862,1916,1
8646,"",POINT(-118.2510992 34.0494692),0,0,999999,189
8644,"",POINT(-118.2342694 34.0557116),0,0,999999,189
8650,Hollywood/Western,POINT(-118.3092033 34.1016867),0,0,999999,189
8640,Westlake/MacArthur Park,POINT(-118.2759007 34.0567711),0,0,999999,189
8642,Wilshire/Vermont,POINT(-118.2905756 34.062655),0,0,999999,189
8652,Wilshire/Western,POINT(-118.3088699 34.0616024),0,0,999999,189
8942,Shields Road,POINT(-4.2753341889088 55.8499040639087),1891,1896,999999,48
8654,Hollywood/Vine,POINT(-118.3255283 34.1016156),0,0,999999,189
8943,West Street,POINT(-4.26593982111339 55.8495652808198),1891,1896,999999,48
8944,Bridge Street,POINT(-4.25832760375587 55.852023053421),1891,1896,999999,48
7567,Nagatsuta,POINT(139.494911266841 35.5320816306157),1967,1967,999999,114
7639,Colombier,POINT(-1.6818351 48.1059472),2014,2020,999999,266
7569,Kodomonokuni,POINT(139.486549623049 35.5582400412257),1967,1967,999999,114
7616,Kagenuma,POINT(139.482578069633 35.3213334240443),1902,1902,999999,114
7571,Namegawa,POINT(140.348086146787 35.8773109194546),1897,1897,999999,114
7572,Tobu Dobutsu-Koen,POINT(139.726812545538 36.0249097146565),1929,1929,999999,114
7623,J.F. Kennedy,POINT(-1.7112751 48.1213127),1997,2002,999999,266
7573,Sugito-Takanodai,POINT(139.714561250562 36.0515287634958),1986,1986,999999,114
7618,Koshigoe,POINT(139.493359438018 35.3082858250636),1903,1903,999999,114
7574,Satte,POINT(139.71500983413 36.0746467357774),1929,1929,999999,114
7575,Minami-Kurihashi,POINT(139.71281763122 36.1131651481758),1986,1986,999999,114
7625,Villejean-Université,POINT(-1.7039216 48.1212281),1997,2002,999999,266
7576,Kurihashi,POINT(139.693871746222 36.1368036859073),1929,1929,999999,114
7620,Inamuragasaki,POINT(139.522139859289 35.3041527821689),1904,1904,999999,114
7577,Shin-Koga,POINT(139.687309413502 36.1923375101898),1935,1935,999999,114
